Published,Date,千代田区,中央区,港区,新宿区,文京区,台東区,墨田区,江東区,品川区,目黒区,大田区,世田谷区,渋谷区,中野区,杉並区,豊島区,北区,荒川区,板橋区,練馬区,足立区,葛飾区,江戸川区,八王子市,立川市,武蔵野市,三鷹市,青梅市,府中市,昭島市,調布市,町田市,小金井市,小平市,日野市,東村山市,国分寺市,国立市,福生市,狛江市,東大和市,清瀬市,東久留米市,武蔵村山市,多摩市,稲城市,羽村市,あきる野市,西東京市,瑞穂町,日の出町,檜原村,奥多摩町,大島町,利島村,新島村,神津島村,三宅村,御蔵島村,八丈町,青ヶ島村,小笠原村,都外,調査中,小計
2021/4/3 19:00,2021/04/02,4,8,9,15,6,12,6,20,17,6,22,9,10,10,19,10,16,3,15,21,28,14,18,13,2,5,5,2,6,1,10,11,4,2,7,0,2,2,1,3,2,0,2,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,440
2021/4/4 18:45,2021/04/03,3,8,17,29,10,8,7,14,15,11,26,21,10,17,21,8,13,19,12,21,12,7,20,11,2,3,1,2,8,1,8,7,4,4,3,0,2,1,0,4,2,2,1,0,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,446
2021/4/5 19:30,2021/04/04,4,6,8,8,10,7,11,13,4,6,7,15,9,14,3,6,8,7,21,11,23,9,19,9,14,1,2,0,3,4,5,3,4,3,1,0,1,3,0,1,1,3,0,3,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,355
2021/4/6 19:30,2021/04/05,2,6,8,9,6,1,4,11,9,6,17,9,3,7,12,11,0,3,21,4,8,9,8,9,2,1,2,3,1,1,2,4,1,4,1,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,249
2021/4/7 20:00,2021/04/06,3,12,14,16,5,6,10,18,10,12,24,21,9,9,18,7,7,7,22,16,32,3,15,10,4,1,0,3,3,3,3,5,6,0,4,1,1,1,1,1,1,0,1,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,399
2021/4/8 19:30,2021/04/07,8,12,12,20,9,12,11,13,15,13,15,45,11,19,20,17,14,11,18,31,31,14,27,13,3,3,8,2,3,0,12,10,3,1,5,3,4,6,1,3,1,2,1,0,2,2,1,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,59,0,555
2021/4/9 20:45,2021/04/08,4,9,16,30,6,9,9,11,23,21,25,48,13,20,30,8,10,7,16,25,20,8,18,26,4,3,3,2,10,1,2,2,1,4,2,2,2,0,0,2,1,1,2,4,3,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,545
2021/4/10 19:00,2021/04/09,2,6,24,32,10,12,12,19,24,25,25,30,16,12,18,20,17,13,17,20,19,14,15,19,6,1,7,2,5,2,4,16,2,4,7,2,0,0,0,0,0,2,1,0,2,4,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,38,0,537
2021/4/11 19:00,2021/04/10,3,7,11,32,9,14,13,18,18,14,21,43,10,19,20,10,17,8,26,26,18,8,23,18,1,11,13,0,12,6,9,8,3,0,3,6,2,2,0,1,0,1,2,0,2,1,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,570
2021/4/12 19:30,2021/04/11,2,0,11,29,3,4,2,22,15,9,10,42,4,14,22,8,11,6,16,12,20,17,14,16,1,4,4,2,0,3,5,2,4,0,3,1,5,0,0,4,1,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,421
2021/4/13 20:00,2021/04/12,1,8,12,20,2,4,5,10,4,6,23,18,9,13,17,4,0,4,12,19,8,9,2,17,2,1,4,5,1,1,3,1,0,5,1,1,2,0,0,1,0,1,1,0,1,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,306
2021/4/14 19:00,2021/04/13,3,8,22,20,13,10,9,15,17,13,32,20,11,8,23,15,13,11,23,29,31,19,20,13,2,5,4,4,4,5,3,7,3,2,8,1,3,0,0,1,1,0,1,0,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,0,510
2021/4/15 19:00,2021/04/14,4,3,18,25,8,13,8,20,14,20,21,41,8,17,44,8,22,23,18,16,26,21,29,16,5,4,3,4,9,5,9,10,4,3,3,2,0,2,2,4,1,0,0,0,2,3,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,63,0,591
2021/4/16 20:15,2021/04/15,3,22,17,41,11,16,9,15,31,11,33,61,32,21,19,27,17,14,43,28,24,22,25,18,8,7,10,1,7,2,4,7,5,9,3,1,2,4,0,2,0,1,6,1,2,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,729
2021/4/17 18:45,2021/04/16,5,16,13,25,11,14,8,17,20,20,29,42,27,27,23,17,20,10,26,40,25,24,33,23,3,5,6,5,6,1,6,4,9,4,2,1,4,0,2,3,0,0,3,2,2,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,66,1,667
2021/4/18 18:45,2021/04/17,2,12,24,34,8,15,12,27,17,14,26,46,20,31,25,23,12,13,50,45,31,32,39,39,2,5,6,0,12,4,6,4,6,13,4,2,5,3,1,2,2,1,2,0,1,6,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,63,0,759
2021/4/19 19:15,2021/04/18,3,10,14,15,6,12,15,20,14,11,19,47,9,17,19,8,3,6,26,29,22,39,32,10,4,2,7,3,10,0,3,5,2,7,3,3,3,1,1,7,2,1,1,0,3,4,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,543
2021/4/20 18:45,2021/04/19,3,8,13,26,3,8,8,7,2,10,19,33,7,20,15,5,3,12,13,20,8,13,11,22,2,1,7,3,5,1,5,1,5,0,0,1,4,0,1,0,3,0,2,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,405
2021/4/21 19:45,2021/04/20,2,9,25,21,17,5,17,19,31,19,42,27,22,23,25,18,23,15,31,34,37,60,32,17,1,6,6,2,5,4,4,11,2,2,3,7,1,1,0,4,2,2,2,0,3,4,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,711
2021/4/22 19:45,2021/04/21,6,10,32,33,8,30,12,17,9,23,29,79,24,31,38,26,15,19,30,52,32,24,47,23,4,4,5,3,4,2,8,18,4,3,4,1,5,1,0,9,0,2,1,3,5,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,843
2021/4/23 18:30,2021/04/22,2,16,16,31,14,12,19,30,35,25,38,60,28,32,25,24,28,8,35,37,41,35,47,19,6,9,9,0,9,4,7,10,4,7,9,3,3,1,6,3,2,0,5,1,5,3,1,4,10,3,1,0,0,0,0,0,0,0,0,0,0,0,79,0,861
2021/4/24 18:45,2021/04/23,3,11,14,25,7,10,13,28,15,16,36,74,25,25,33,24,15,11,27,49,32,31,34,18,6,7,6,2,9,5,6,13,5,8,1,2,3,0,1,5,3,1,7,0,7,0,0,1,14,1,2,0,0,0,0,0,0,0,0,0,0,1,66,1,759
2021/4/25 18:45,2021/04/24,2,17,31,26,11,21,30,41,31,30,22,68,17,37,35,14,30,8,28,45,37,22,44,15,4,2,7,1,8,6,8,10,4,10,2,0,5,0,3,4,1,3,3,2,3,4,0,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0,876
2021/4/26 19:30,2021/04/25,3,18,9,15,9,8,15,20,7,21,24,48,19,16,18,9,14,16,37,27,36,21,24,15,3,5,4,3,5,2,10,11,4,4,3,4,6,1,0,3,0,1,0,1,2,3,4,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0,91,1,635
2021/4/27 19:30,2021/04/26,3,11,17,25,6,1,13,10,5,14,12,46,16,17,10,14,4,4,13,28,14,18,5,8,4,6,3,4,5,0,3,6,3,3,4,0,1,0,1,2,0,2,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,425
2021/4/28 20:00,2021/04/27,8,15,32,37,12,12,17,29,24,25,32,34,21,18,22,19,21,9,11,33,36,92,34,19,7,8,5,3,7,5,7,12,7,5,3,2,4,2,2,0,2,3,7,0,12,4,1,4,12,2,1,0,1,0,0,0,0,0,1,0,0,0,88,-1,828
2021/4/29 18:45,2021/04/28,5,13,31,40,16,24,32,33,38,31,33,79,12,15,30,14,18,9,39,61,32,44,52,17,13,6,3,6,5,7,6,29,5,6,9,6,1,1,1,2,0,0,0,0,2,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,83,0,925
2021/4/30 19:00,2021/04/29,3,21,40,67,14,20,20,34,33,20,43,65,31,39,31,41,23,12,35,40,43,19,50,33,8,3,6,3,19,9,14,29,4,4,9,9,14,8,2,6,1,5,5,0,3,5,0,0,8,2,2,0,1,0,0,0,0,0,0,0,0,0,71,0,1027
2021/5/1 18:45,2021/04/30,5,12,30,26,8,13,22,18,13,22,20,78,13,17,24,23,8,11,26,40,29,15,23,32,6,5,5,0,7,1,3,11,5,4,4,3,6,0,3,6,2,0,3,2,20,0,1,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,61,0,698
2021/5/2 18:30,2021/05/01,5,18,44,79,16,18,21,43,34,29,44,76,37,39,37,32,11,17,26,42,40,25,43,35,9,11,3,2,12,4,12,13,10,6,11,1,2,2,1,4,3,2,3,1,7,2,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,105,0,1050
2021/5/3 19:00,2021/05/02,3,12,28,20,13,10,16,37,22,19,31,81,19,27,30,16,18,16,29,52,38,25,66,24,12,11,6,4,11,2,17,19,6,5,13,5,8,0,1,7,0,3,3,3,5,0,3,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,71,0,879
2021/5/4 19:15,2021/05/03,1,13,18,31,19,5,20,19,16,23,12,48,17,39,20,24,11,6,26,29,22,21,29,44,7,6,3,0,5,3,5,8,3,5,7,3,6,3,2,1,4,1,10,1,6,3,2,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,88,0,708
2021/5/5 19:15,2021/05/04,1,11,17,16,2,4,12,38,18,15,29,43,22,15,25,20,17,4,14,37,31,19,20,12,4,7,8,1,3,0,11,11,6,9,7,4,7,2,1,4,0,4,4,2,5,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,609
2021/5/6 19:00,2021/05/05,5,12,31,13,0,5,15,15,21,13,25,70,13,19,25,21,13,5,23,25,19,18,21,16,8,6,7,0,1,5,8,25,1,1,1,1,3,0,1,4,4,4,0,0,2,3,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,84,0,621
2021/5/7 18:15,2021/05/06,4,15,19,26,1,20,5,30,9,24,20,49,17,19,19,11,10,8,27,41,21,7,22,15,8,3,5,1,2,2,3,1,6,4,4,8,2,2,0,1,2,1,5,1,1,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,76,1,591
2021/5/8 18:30,2021/05/07,3,16,30,66,18,16,20,40,29,26,28,60,23,16,27,15,21,12,34,28,42,22,29,23,15,7,9,3,13,3,22,8,5,8,7,6,9,3,1,4,3,6,2,0,5,5,3,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,100,1,907
2021/5/9 19:30,2021/05/08,7,19,35,43,14,26,23,51,41,30,39,76,14,27,36,23,23,27,39,52,63,26,45,32,12,12,15,0,19,3,15,24,10,9,13,8,10,5,1,5,2,6,3,2,9,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,1121
2021/5/10 18:45,2021/05/09,4,18,26,65,18,17,17,33,17,29,31,70,27,28,46,33,20,15,36,52,54,28,59,30,12,9,2,1,18,5,12,26,4,9,5,11,5,5,1,5,2,3,7,1,10,2,3,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,88,1,1032
2021/5/11 19:00,2021/05/10,3,4,11,30,6,6,16,14,20,18,20,31,10,26,12,18,6,4,23,20,18,19,22,23,11,12,4,1,4,2,5,4,3,5,1,3,4,9,1,0,0,4,5,1,13,5,4,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,89,-1,573
2021/5/12 19:15,2021/05/11,3,17,27,48,20,6,11,30,26,20,46,41,38,32,43,21,23,11,29,35,43,23,45,36,3,7,7,2,15,7,9,12,7,6,9,4,6,2,2,1,2,3,3,1,9,8,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,119,-2,925
2021/5/13 19:15,2021/05/12,0,9,24,23,15,25,19,27,34,35,27,79,43,29,46,22,29,19,28,40,41,25,40,21,13,11,8,0,13,9,10,22,3,12,8,7,3,3,0,3,2,5,4,1,4,10,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,969
2021/5/14 18:30,2021/05/13,9,16,46,69,13,12,23,36,24,25,48,68,22,33,51,21,22,8,28,42,34,26,39,35,6,8,7,1,24,2,12,14,2,8,4,4,12,2,1,5,3,4,2,1,5,3,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1010
2021/5/15 18:30,2021/05/14,7,13,28,28,6,13,10,23,20,29,30,66,34,29,40,31,28,22,32,35,37,29,24,18,7,4,11,1,19,3,7,14,8,9,5,9,1,2,1,1,2,1,6,4,4,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,854
2021/5/16 18:00,2021/05/15,1,13,31,35,9,18,16,31,33,18,30,80,21,12,26,18,24,11,20,26,28,13,37,35,9,9,3,2,13,2,4,8,6,8,6,2,1,3,0,3,0,2,3,3,6,6,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,772
2021/5/17 19:15,2021/05/16,3,10,13,17,6,4,10,25,16,14,13,43,19,14,17,9,18,9,20,16,24,21,38,19,6,4,1,8,9,4,5,12,7,6,2,0,2,2,3,0,0,2,4,2,3,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,51,0,542
2021/5/18 19:15,2021/05/17,2,4,8,19,1,11,5,5,5,12,21,26,9,14,18,17,10,5,26,19,14,9,12,12,4,6,5,5,4,0,7,4,2,1,3,3,6,0,2,4,2,1,0,0,3,5,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,61,0,419
2021/5/19 19:00,2021/05/18,3,16,28,43,7,6,4,24,47,25,20,34,21,29,41,26,26,8,35,23,28,15,29,12,8,6,2,2,14,0,4,9,1,1,2,2,6,0,1,2,5,2,1,3,4,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,98,0,732
2021/5/20 19:30,2021/05/19,4,4,27,17,15,23,22,31,17,31,26,65,20,21,35,28,22,12,29,40,17,21,34,14,8,7,5,3,18,2,6,10,10,6,4,1,8,1,2,3,5,3,3,2,2,4,0,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,766
2021/5/21 19:30,2021/05/20,1,21,29,60,8,11,10,20,31,17,35,61,32,17,34,24,32,14,43,26,34,7,38,12,3,6,11,5,20,1,12,9,7,10,6,2,7,4,5,1,4,1,3,3,9,2,0,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,82,0,843
2021/5/22 18:15,2021/05/21,4,7,32,30,13,13,13,18,34,14,22,50,15,17,20,12,31,12,20,37,12,13,32,15,6,4,4,3,10,3,7,7,4,0,3,3,4,3,2,4,2,1,1,5,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,79,0,649
2021/5/23 18:00,2021/05/22,2,7,33,24,6,17,10,21,21,18,11,48,14,23,33,20,17,16,23,20,15,15,32,17,8,1,8,4,6,3,4,7,2,3,7,2,2,1,0,0,0,3,4,1,3,5,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,602
2021/5/24 18:15,2021/05/23,1,5,14,18,2,10,13,15,9,15,19,49,23,9,19,9,14,7,28,22,19,17,24,22,5,7,1,1,13,0,7,12,5,8,4,4,4,0,3,2,0,4,0,0,1,0,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,60,0,535
2021/5/25 18:15,2021/05/24,2,3,7,12,2,3,8,8,7,7,16,12,10,12,26,7,6,7,10,12,7,6,9,12,4,2,3,0,6,1,1,16,1,6,2,2,2,2,0,3,1,1,0,0,1,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,65,0,340
2021/5/26 19:00,2021/05/25,3,13,28,21,9,12,11,18,20,13,21,30,17,20,23,10,9,5,18,26,27,10,25,7,6,2,3,0,13,2,5,9,3,4,7,2,3,0,5,2,1,3,2,1,1,0,0,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,62,0,542
2021/5/27 19:00,2021/05/26,7,15,19,37,4,13,10,23,36,23,28,62,21,17,28,18,20,19,31,35,29,16,31,13,15,7,11,1,7,1,10,18,4,5,2,5,4,1,3,2,2,2,2,1,4,2,3,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,59,0,743
2021/5/28 18:30,2021/05/27,2,15,27,37,6,5,16,24,26,19,17,55,22,21,22,19,18,10,19,26,18,16,39,20,4,2,7,2,11,4,3,13,3,6,7,6,7,2,3,2,2,0,3,2,4,3,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,76,0,684
2021/5/29 18:15,2021/05/28,5,7,13,19,5,10,12,17,20,17,20,46,26,23,30,21,17,25,26,25,17,18,19,14,5,7,6,1,5,2,8,10,5,1,3,7,5,0,0,4,1,1,3,0,6,1,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,614
2021/5/30 18:30,2021/05/29,2,9,18,31,7,11,7,16,16,11,23,37,14,21,23,16,16,20,21,17,13,13,24,8,3,3,8,0,5,1,5,7,5,8,2,5,5,4,4,1,0,0,1,0,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,539
2021/5/31 18:00,2021/05/30,1,3,8,24,0,10,7,13,10,14,21,38,6,12,18,15,17,5,41,17,10,18,11,8,4,1,2,0,6,1,2,9,3,6,0,3,1,3,1,3,3,1,3,2,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,55,0,448
2021/6/1 18:15,2021/05/31,3,2,8,9,7,4,1,10,8,8,10,21,7,20,10,15,4,4,16,8,12,6,15,5,3,3,2,1,0,1,1,1,0,1,1,0,1,1,0,0,0,2,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,260
2021/6/2 19:00,2021/06/01,2,7,18,28,8,7,4,27,13,19,20,29,17,11,22,15,6,6,26,33,10,9,11,8,6,3,3,0,4,4,4,2,3,6,1,8,1,1,4,2,2,1,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,471
2021/6/3 18:15,2021/06/02,5,7,15,22,16,12,9,25,13,18,20,54,19,10,7,13,10,15,16,12,18,10,31,4,5,4,6,1,5,3,6,5,3,1,1,3,5,1,2,1,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,43,0,487
2021/6/4 18:15,2021/06/03,0,4,17,34,4,8,6,19,13,17,31,40,15,16,21,17,8,11,15,22,20,18,27,9,3,2,5,0,8,0,7,4,3,4,4,2,2,5,0,0,0,1,2,1,3,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,508
2021/6/5 18:30,2021/06/04,1,10,37,25,5,5,11,12,15,22,16,39,11,19,23,13,7,7,11,15,15,13,18,11,6,6,3,1,7,3,5,8,4,1,1,0,3,0,1,0,2,0,1,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,472
2021/6/6 17:30,2021/06/05,2,3,21,18,10,8,2,15,14,12,26,39,6,15,14,21,13,7,7,16,14,5,23,8,3,2,4,1,3,1,3,11,2,4,2,1,4,1,3,0,0,1,0,0,2,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,436
2021/6/7 18:00,2021/06/06,0,8,18,18,8,3,9,9,17,6,9,38,10,16,5,10,6,8,2,6,15,7,12,12,2,3,3,1,7,1,9,10,2,4,0,5,1,2,0,0,0,0,1,0,0,0,0,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,351
2021/6/8 18:00,2021/06/07,5,3,10,17,3,2,4,5,14,7,5,16,6,5,10,11,4,2,4,7,9,7,7,6,2,0,2,0,2,0,4,1,2,2,0,2,2,0,0,0,0,1,2,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,235
2021/6/9 18:15,2021/06/08,1,5,24,26,8,6,15,19,13,11,23,22,13,9,5,8,10,8,9,11,16,2,10,4,2,1,3,1,2,4,4,4,2,2,1,5,1,2,1,0,3,0,3,1,5,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,369
2021/6/10 18:30,2021/06/09,4,8,16,25,9,7,12,15,10,16,23,42,16,17,23,6,7,5,15,18,9,7,22,12,5,4,3,1,5,3,8,7,3,1,2,2,1,1,0,5,0,0,1,0,4,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,440
2021/6/11 19:00,2021/06/10,0,11,21,31,8,9,7,29,14,12,12,23,8,10,12,10,6,5,14,12,19,15,14,17,5,3,5,1,15,0,4,4,1,3,2,5,3,7,2,1,0,1,1,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,439
2021/6/12 18:00,2021/06/11,2,12,10,19,3,2,16,20,16,16,19,34,11,22,20,14,11,7,19,15,20,11,18,4,5,7,3,0,8,1,6,4,6,2,4,2,1,2,0,3,0,0,0,2,6,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,435
2021/6/13 17:45,2021/06/12,1,12,25,25,9,5,10,23,16,10,36,28,10,19,17,13,11,8,13,9,16,10,16,9,3,0,6,2,6,0,6,12,1,1,3,2,4,0,3,2,2,0,0,0,5,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,467
2021/6/14 18:00,2021/06/13,3,6,4,11,6,3,11,16,12,8,17,31,7,6,13,12,8,8,8,9,26,6,12,4,3,2,4,0,6,0,1,4,2,3,0,1,0,0,0,0,3,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,304
2021/6/15 18:00,2021/06/14,0,4,6,10,3,3,8,6,8,8,9,17,10,7,6,6,7,2,8,17,3,5,4,4,1,1,2,0,1,2,2,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,209
2021/6/16 18:00,2021/06/15,2,8,12,29,8,4,5,13,14,8,26,16,7,5,14,5,7,4,14,11,18,7,19,6,3,1,2,3,1,2,3,1,1,1,3,0,0,2,2,3,0,1,3,1,2,1,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,337
2021/6/17 18:00,2021/06/16,5,10,14,28,7,9,11,14,22,10,26,42,13,18,19,8,14,17,22,25,17,10,32,8,3,1,2,2,4,2,5,11,3,2,0,3,0,0,1,2,1,3,1,2,1,0,1,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,35,1,501
2021/6/18 17:30,2021/06/17,2,10,16,26,10,7,7,15,23,11,18,30,12,19,27,16,16,6,12,21,13,6,25,4,7,3,2,0,5,2,2,10,1,6,1,5,3,2,0,0,0,1,2,1,4,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,452
2021/6/19 17:45,2021/06/18,3,10,11,26,12,10,7,26,17,3,25,27,20,20,17,13,9,4,17,13,23,11,18,10,6,2,6,3,7,1,1,3,4,9,4,0,2,2,0,1,0,2,1,1,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,453
2021/6/20 17:30,2021/06/19,7,6,20,18,6,12,9,18,12,12,19,36,12,6,19,5,13,7,16,12,12,7,22,3,2,4,5,1,4,1,5,4,2,5,4,3,1,1,1,2,1,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,388
2021/6/21 18:00,2021/06/20,0,4,4,12,7,6,15,11,5,10,24,43,12,14,19,12,5,8,11,15,10,12,26,7,7,1,3,0,4,1,1,5,4,5,4,3,5,1,0,1,0,0,1,1,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,376
2021/6/22 18:15,2021/06/21,2,6,3,13,7,5,3,7,6,12,19,25,11,10,16,6,1,4,11,4,7,2,7,6,0,2,2,0,1,1,3,2,2,2,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,236
2021/6/23 18:30,2021/06/22,2,10,12,21,7,9,11,19,13,17,27,24,9,19,25,21,18,5,10,8,32,9,15,14,2,2,3,1,2,4,1,5,0,2,3,0,0,0,1,3,2,2,2,0,4,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,435
2021/6/24 18:00,2021/06/23,3,8,9,29,8,18,11,28,18,21,26,62,17,19,30,25,27,14,13,39,19,12,30,5,6,5,11,0,9,0,5,15,6,2,3,3,6,1,0,2,4,1,2,0,4,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,619
2021/6/25 18:15,2021/06/24,5,17,12,30,8,13,11,24,18,20,37,32,16,15,32,16,16,16,26,33,29,8,26,9,2,2,4,3,6,4,4,5,1,1,3,4,3,1,2,2,0,2,3,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,570
2021/6/26 17:30,2021/06/25,2,5,10,28,9,5,12,24,18,24,13,48,16,20,27,13,26,8,28,28,25,14,30,12,8,4,9,2,2,1,10,10,5,2,4,0,1,0,0,4,1,2,7,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,562
2021/6/27 17:45,2021/06/26,2,3,17,20,15,17,12,27,8,32,24,28,12,17,23,8,14,5,27,23,27,18,21,14,5,2,9,1,3,2,1,7,3,3,10,2,4,3,1,5,1,1,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,534
2021/6/28 18:00,2021/06/27,2,8,4,11,1,7,6,20,10,14,24,36,10,14,21,9,16,5,19,20,19,9,12,11,3,3,5,2,3,1,3,5,2,0,6,1,2,1,1,4,1,1,2,1,1,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,386
2021/6/29 18:30,2021/06/28,2,5,6,13,0,3,6,18,5,9,10,22,11,23,8,17,10,3,21,22,13,12,7,8,1,5,4,0,1,1,9,4,2,3,1,0,2,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,317
2021/6/30 18:30,2021/06/29,1,4,13,16,14,12,15,20,18,19,23,28,19,12,22,16,9,5,23,21,20,9,26,4,6,7,6,1,2,0,6,5,5,1,4,0,3,2,0,1,2,4,3,1,1,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,476
2021/7/1 18:00,2021/06/30,3,10,24,38,9,8,22,28,22,18,33,61,9,29,34,20,27,18,31,50,26,10,33,13,5,6,11,0,6,1,9,8,11,6,4,3,4,4,0,2,1,2,1,0,5,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,714
2021/7/2 18:15,2021/07/01,3,4,18,53,9,15,16,22,15,15,33,35,19,24,23,22,21,18,19,30,35,16,36,29,6,11,11,0,6,2,7,8,7,4,2,4,3,2,0,3,0,3,5,1,2,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,673
2021/7/3 17:45,2021/07/02,3,10,17,25,12,13,18,37,18,14,27,45,21,45,27,31,18,9,27,26,38,16,25,7,3,10,4,0,12,6,8,9,5,5,3,1,3,2,1,3,4,2,2,2,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,660
